scrape_date,scrape_ts_utc,line,brand,tier,ship,ship_code,itinerary_code,itinerary_name,sailing_id,sail_date,return_date,nights,region,embark_port,market,currency,cabin_category,cabin_subcategory,vendor_category_code,rate_code,price_per_person,price_total,price_pppn,price_basis,taxes_fees,availability_status,availability_status_raw,units_remaining,promo_hash,source_url
2026-09-15,2026-09-15T05:01:41+00:00,Carnival Cruise Line,Carnival,weekly-full,Carnival Conquest,CQ,BAV,"3-Day The Bahamas from Miami, FL",24390,2027-05-28,2027-05-31,3,Caribbean,"Miami, FL",US,USD,inside,IS,1A,OB7,432.0,864.0,144.0,rooms.price,,available,soldOut=false,,,https://www.carnival.com/cruisesearch/api/search?pagesize=20&pagenumber=1&numadults=2&sort=fromprice&locality=1&currency=USD&dest=BH
2026-09-15,2026-09-15T05:01:41+00:00,Carnival Cruise Line,Carnival,weekly-full,Carnival Conquest,CQ,BAV,"3-Day The Bahamas from Miami, FL",24390,2027-05-28,2027-05-31,3,Caribbean,"Miami, FL",US,USD,oceanview,OS,6A,OB7,517.0,1034.0,172.3333,rooms.price,,available,soldOut=false,,,https://www.carnival.com/cruisesearch/api/search?pagesize=20&pagenumber=1&numadults=2&sort=fromprice&locality=1&currency=USD&dest=BH
2026-09-15,2026-09-15T05:01:41+00:00,Carnival Cruise Line,Carnival,weekly-full,Carnival Conquest,CQ,BAV,"3-Day The Bahamas from Miami, FL",24390,2027-05-28,2027-05-31,3,Caribbean,"Miami, FL",US,USD,suite,SU,OS,OB7,902.0,1804.0,300.6667,rooms.price,,available,soldOut=false,,,https://www.carnival.com/cruisesearch/api/search?pagesize=20&pagenumber=1&numadults=2&sort=fromprice&locality=1&currency=USD&dest=BH
2026-09-15,2026-09-15T05:01:41+00:00,Carnival Cruise Line,Carnival,weekly-full,Carnival Conquest,CQ,BAV,"3-Day The Bahamas from Miami, FL",24394,2027-06-11,2027-06-14,3,Caribbean,"Miami, FL",US,USD,balcony,OB,8A,OB7,652.0,1304.0,217.3333,rooms.price,,available,soldOut=false,,,https://www.carnival.com/cruisesearch/api/search?pagesize=20&pagenumber=1&numadults=2&sort=fromprice&locality=1&currency=USD&dest=BH
2026-09-15,2026-09-15T05:01:41+00:00,Carnival Cruise Line,Carnival,weekly-full,Carnival Conquest,CQ,BAV,"3-Day The Bahamas from Miami, FL",24394,2027-06-11,2027-06-14,3,Caribbean,"Miami, FL",US,USD,inside,IS,1A,OB7,432.0,864.0,144.0,rooms.price,,available,soldOut=false,,,https://www.carnival.com/cruisesearch/api/search?pagesize=20&pagenumber=1&numadults=2&sort=fromprice&locality=1&currency=USD&dest=BH
2026-09-15,2026-09-15T05:01:41+00:00,Carnival Cruise Line,Carnival,weekly-full,Carnival Conquest,CQ,BAV,"3-Day The Bahamas from Miami, FL",24394,2027-06-11,2027-06-14,3,Caribbean,"Miami, FL",US,USD,oceanview,OS,6A,OB7,517.0,1034.0,172.3333,rooms.price,,available,soldOut=false,,,https://www.carnival.com/cruisesearch/api/search?pagesize=20&pagenumber=1&numadults=2&sort=fromprice&locality=1&currency=USD&dest=BH
2026-09-15,2026-09-15T05:01:41+00:00,Carnival Cruise Line,Carnival,weekly-full,Carnival Conquest,CQ,BAV,"3-Day The Bahamas from Miami, FL",24394,2027-06-11,2027-06-14,3,Caribbean,"Miami, FL",US,USD,suite,SU,OS,OB7,902.0,1804.0,300.6667,rooms.price,,available,soldOut=false,,,https://www.carnival.com/cruisesearch/api/search?pagesize=20&pagenumber=1&numadults=2&sort=fromprice&locality=1&currency=USD&dest=BH
2026-09-15,2026-09-15T05:01:41+00:00,Carnival Cruise Line,Carnival,weekly-full,Carnival Glory,GL,BAV,"3-Day The Bahamas from Port Canaveral (Orlando), FL",24215,2027-07-02,2027-07-05,3,Caribbean,"Port Canaveral (Orlando), FL",US,USD,balcony,OB,8A,OB7,737.0,1474.0,245.6667,rooms.price,,available,soldOut=false,,,https://www.carnival.com/cruisesearch/api/search?pagesize=20&pagenumber=2&numadults=2&sort=fromprice&locality=1&currency=USD&dest=BH
2026-09-15,2026-09-15T05:01:41+00:00,Carnival Cruise Line,Carnival,weekly-full,Carnival Glory,GL,BAV,"3-Day The Bahamas from Port Canaveral (Orlando), FL",24215,2027-07-02,2027-07-05,3,Caribbean,"Port Canaveral (Orlando), FL",US,USD,inside,IS,1A,OB7,512.0,1024.0,170.6667,rooms.price,,available,soldOut=false,,,https://www.carnival.com/cruisesearch/api/search?pagesize=20&pagenumber=2&numadults=2&sort=fromprice&locality=1&currency=USD&dest=BH
2026-09-15,2026-09-15T05:01:41+00:00,Carnival Cruise Line,Carnival,weekly-full,Carnival Glory,GL,BAV,"3-Day The Bahamas from Port Canaveral (Orlando), FL",24215,2027-07-02,2027-07-05,3,Caribbean,"Port Canaveral (Orlando), FL",US,USD,oceanview,OS,6A,OB7,607.0,1214.0,202.3333,rooms.price,,available,soldOut=false,,,https://www.carnival.com/cruisesearch/api/search?pagesize=20&pagenumber=2&numadults=2&sort=fromprice&locality=1&currency=USD&dest=BH
2026-09-15,2026-09-15T05:01:41+00:00,Carnival Cruise Line,Carnival,weekly-full,Carnival Glory,GL,BAV,"3-Day The Bahamas from Port Canaveral (Orlando), FL",24215,2027-07-02,2027-07-05,3,Caribbean,"Port Canaveral (Orlando), FL",US,USD,suite,SU,JS,OB7,1039.0,2078.0,346.3333,rooms.price,,available,soldOut=false,,,https://www.carnival.com/cruisesearch/api/search?pagesize=20&pagenumber=2&numadults=2&sort=fromprice&locality=1&currency=USD&dest=BH
2026-09-15,2026-09-15T05:01:41+00:00,Carnival Cruise Line,Carnival,weekly-full,Carnival Conquest,CQ,BAV,"3-Day The Bahamas from Miami, FL",24402,2027-07-09,2027-07-12,3,Caribbean,"Miami, FL",US,USD,balcony,OB,8A,OB7,652.0,1304.0,217.3333,rooms.price,,available,soldOut=false,,,https://www.carnival.com/cruisesearch/api/search?pagesize=20&pagenumber=1&numadults=2&sort=fromprice&locality=1&currency=USD&dest=BH
2026-09-15,2026-09-15T05:01:41+00:00,Carnival Cruise Line,Carnival,weekly-full,Carnival Conquest,CQ,BAV,"3-Day The Bahamas from Miami, FL",24402,2027-07-09,2027-07-12,3,Caribbean,"Miami, FL",US,USD,inside,IS,1A,OB7,432.0,864.0,144.0,rooms.price,,available,soldOut=false,,,https://www.carnival.com/cruisesearch/api/search?pagesize=20&pagenumber=1&numadults=2&sort=fromprice&locality=1&currency=USD&dest=BH
2026-09-15,2026-09-15T05:01:41+00:00,Carnival Cruise Line,Carnival,weekly-full,Carnival Conquest,CQ,BAV,"3-Day The Bahamas from Miami, FL",24402,2027-07-09,2027-07-12,3,Caribbean,"Miami, FL",US,USD,oceanview,OS,6A,OB7,517.0,1034.0,172.3333,rooms.price,,available,soldOut=false,,,https://www.carnival.com/cruisesearch/api/search?pagesize=20&pagenumber=1&numadults=2&sort=fromprice&locality=1&currency=USD&dest=BH
2026-09-15,2026-09-15T05:01:41+00:00,Carnival Cruise Line,Carnival,weekly-full,Carnival Conquest,CQ,BAV,"3-Day The Bahamas from Miami, FL",24402,2027-07-09,2027-07-12,3,Caribbean,"Miami, FL",US,USD,suite,SU,OS,OB7,922.0,1844.0,307.3333,rooms.price,,available,soldOut=false,,,https://www.carnival.com/cruisesearch/api/search?pagesize=20&pagenumber=1&numadults=2&sort=fromprice&locality=1&currency=USD&dest=BH
2026-09-15,2026-09-15T05:01:41+00:00,Carnival Cruise Line,Carnival,weekly-full,Carnival Conquest,CQ,BAV,"3-Day The Bahamas from Miami, FL",24410,2027-08-06,2027-08-09,3,Caribbean,"Miami, FL",US,USD,balcony,OB,8A,OB7,562.0,1124.0,187.3333,rooms.price,,available,soldOut=false,,,https://www.carnival.com/cruisesearch/api/search?pagesize=20&pagenumber=1&numadults=2&sort=fromprice&locality=1&currency=USD&dest=BH
2026-09-15,2026-09-15T05:01:41+00:00,Carnival Cruise Line,Carnival,weekly-full,Carnival Conquest,CQ,BAV,"3-Day The Bahamas from Miami, FL",24410,2027-08-06,2027-08-09,3,Caribbean,"Miami, FL",US,USD,inside,IS,1A,OB7,342.0,684.0,114.0,rooms.price,,available,soldOut=false,,,https://www.carnival.com/cruisesearch/api/search?pagesize=20&pagenumber=1&numadults=2&sort=fromprice&locality=1&currency=USD&dest=BH
2026-09-15,2026-09-15T05:01:41+00:00,Carnival Cruise Line,Carnival,weekly-full,Carnival Conquest,CQ,BAV,"3-Day The Bahamas from Miami, FL",24410,2027-08-06,2027-08-09,3,Caribbean,"Miami, FL",US,USD,oceanview,OS,6A,OB7,427.0,854.0,142.3333,rooms.price,,available,soldOut=false,,,https://www.carnival.com/cruisesearch/api/search?pagesize=20&pagenumber=1&numadults=2&sort=fromprice&locality=1&currency=USD&dest=BH
2026-09-15,2026-09-15T05:01:41+00:00,Carnival Cruise Line,Carnival,weekly-full,Carnival Conquest,CQ,BAV,"3-Day The Bahamas from Miami, FL",24410,2027-08-06,2027-08-09,3,Caribbean,"Miami, FL",US,USD,suite,SU,OS,OB7,862.0,1724.0,287.3333,rooms.price,,available,soldOut=false,,,https://www.carnival.com/cruisesearch/api/search?pagesize=20&pagenumber=1&numadults=2&sort=fromprice&locality=1&currency=USD&dest=BH
2026-09-15,2026-09-15T05:01:41+00:00,Carnival Cruise Line,Carnival,weekly-full,Carnival Glory,GL,BAV,"3-Day The Bahamas from Port Canaveral (Orlando), FL",24227,2027-08-13,2027-08-16,3,Caribbean,"Port Canaveral (Orlando), FL",US,USD,balcony,OB,8A,OB7,537.0,1074.0,179.0,rooms.price,,available,soldOut=false,,,https://www.carnival.com/cruisesearch/api/search?pagesize=20&pagenumber=2&numadults=2&sort=fromprice&locality=1&currency=USD&dest=BH
2026-09-15,2026-09-15T05:01:41+00:00,Carnival Cruise Line,Carnival,weekly-full,Carnival Glory,GL,BAV,"3-Day The Bahamas from Port Canaveral (Orlando), FL",24227,2027-08-13,2027-08-16,3,Caribbean,"Port Canaveral (Orlando), FL",US,USD,inside,IS,1A,OB7,352.0,704.0,117.3333,rooms.price,,available,soldOut=false,,,https://www.carnival.com/cruisesearch/api/search?pagesize=20&pagenumber=2&numadults=2&sort=fromprice&locality=1&currency=USD&dest=BH
2026-09-15,2026-09-15T05:01:41+00:00,Carnival Cruise Line,Carnival,weekly-full,Carnival Glory,GL,BAV,"3-Day The Bahamas from Port Canaveral (Orlando), FL",24227,2027-08-13,2027-08-16,3,Caribbean,"Port Canaveral (Orlando), FL",US,USD,oceanview,OS,6A,OB7,412.0,824.0,137.3333,rooms.price,,available,soldOut=false,,,https://www.carnival.com/cruisesearch/api/search?pagesize=20&pagenumber=2&numadults=2&sort=fromprice&locality=1&currency=USD&dest=BH
2026-09-15,2026-09-15T05:01:41+00:00,Carnival Cruise Line,Carnival,weekly-full,Carnival Glory,GL,BAV,"3-Day The Bahamas from Port Canaveral (Orlando), FL",24227,2027-08-13,2027-08-16,3,Caribbean,"Port Canaveral (Orlando), FL",US,USD,suite,SU,JS,OB7,774.0,1548.0,258.0,rooms.price,,available,soldOut=false,,,https://www.carnival.com/cruisesearch/api/search?pagesize=20&pagenumber=2&numadults=2&sort=fromprice&locality=1&currency=USD&dest=BH
2026-09-15,2026-09-15T05:01:41+00:00,Carnival Cruise Line,Carnival,weekly-full,Carnival Conquest,CQ,BAV,"3-Day The Bahamas from Miami, FL",24414,2027-08-20,2027-08-23,3,Caribbean,"Miami, FL",US,USD,balcony,OB,8A,OB7,492.0,984.0,164.0,rooms.price,,available,soldOut=false,,,https://www.carnival.com/cruisesearch/api/search?pagesize=20&pagenumber=1&numadults=2&sort=fromprice&locality=1&currency=USD&dest=BH
2026-09-15,2026-09-15T05:01:41+00:00,Carnival Cruise Line,Carnival,weekly-full,Carnival Conquest,CQ,BAV,"3-Day The Bahamas from Miami, FL",24414,2027-08-20,2027-08-23,3,Caribbean,"Miami, FL",US,USD,inside,IS,1A,OB7,312.0,624.0,104.0,rooms.price,,available,soldOut=false,,,https://www.carnival.com/cruisesearch/api/search?pagesize=20&pagenumber=1&numadults=2&sort=fromprice&locality=1&currency=USD&dest=BH
2026-09-15,2026-09-15T05:01:41+00:00,Carnival Cruise Line,Carnival,weekly-full,Carnival Conquest,CQ,BAV,"3-Day The Bahamas from Miami, FL",24414,2027-08-20,2027-08-23,3,Caribbean,"Miami, FL",US,USD,oceanview,OS,6A,OB7,372.0,744.0,124.0,rooms.price,,available,soldOut=false,,,https://www.carnival.com/cruisesearch/api/search?pagesize=20&pagenumber=1&numadults=2&sort=fromprice&locality=1&currency=USD&dest=BH
2026-09-15,2026-09-15T05:01:41+00:00,Carnival Cruise Line,Carnival,weekly-full,Carnival Conquest,CQ,BAV,"3-Day The Bahamas from Miami, FL",24414,2027-08-20,2027-08-23,3,Caribbean,"Miami, FL",US,USD,suite,SU,OS,OB7,777.0,1554.0,259.0,rooms.price,,available,soldOut=false,,,https://www.carnival.com/cruisesearch/api/search?pagesize=20&pagenumber=1&numadults=2&sort=fromprice&locality=1&currency=USD&dest=BH
2026-09-15,2026-09-15T05:01:41+00:00,Carnival Cruise Line,Carnival,weekly-full,Carnival Conquest,CQ,BAW,"3-Day The Bahamas from Miami, FL",22265,2027-01-22,2027-01-25,3,Caribbean,"Miami, FL",US,USD,balcony,OB,BL,PSV,482.0,964.0,160.6667,rooms.price,,available,soldOut=false,,,https://www.carnival.com/cruisesearch/api/search?pagesize=20&pagenumber=1&numadults=2&sort=fromprice&locality=1&currency=USD&dest=BH
2026-09-15,2026-09-15T05:01:41+00:00,Carnival Cruise Line,Carnival,weekly-full,Carnival Conquest,CQ,BAW,"3-Day The Bahamas from Miami, FL",22265,2027-01-22,2027-01-25,3,Caribbean,"Miami, FL",US,USD,inside,IS,IS,PSV,292.0,584.0,97.3333,rooms.price,,available,soldOut=false,,,https://www.carnival.com/cruisesearch/api/search?pagesize=20&pagenumber=1&numadults=2&sort=fromprice&locality=1&currency=USD&dest=BH
2026-09-15,2026-09-15T05:01:41+00:00,Carnival Cruise Line,Carnival,weekly-full,Carnival Conquest,CQ,BAW,"3-Day The Bahamas from Miami, FL",22265,2027-01-22,2027-01-25,3,Caribbean,"Miami, FL",US,USD,oceanview,OS,OV,PSV,312.0,624.0,104.0,rooms.price,,available,soldOut=false,,,https://www.carnival.com/cruisesearch/api/search?pagesize=20&pagenumber=1&numadults=2&sort=fromprice&locality=1&currency=USD&dest=BH
2026-09-15,2026-09-15T05:01:41+00:00,Carnival Cruise Line,Carnival,weekly-full,Carnival Conquest,CQ,BAW,"3-Day The Bahamas from Miami, FL",22265,2027-01-22,2027-01-25,3,Caribbean,"Miami, FL",US,USD,suite,SU,OS,OB7,772.0,1544.0,257.3333,rooms.price,,available,soldOut=false,,,https://www.carnival.com/cruisesearch/api/search?pagesize=20&pagenumber=1&numadults=2&sort=fromprice&locality=1&currency=USD&dest=BH
2026-09-15,2026-09-15T05:01:41+00:00,Carnival Cruise Line,Carnival,weekly-full,Carnival Conquest,CQ,BAW,"3-Day The Bahamas from Miami, FL",22267,2027-01-29,2027-02-01,3,Caribbean,"Miami, FL",US,USD,balcony,OB,BL,PSV,452.0,904.0,150.6667,rooms.price,,available,soldOut=false,,,https://www.carnival.com/cruisesearch/api/search?pagesize=20&pagenumber=1&numadults=2&sort=fromprice&locality=1&currency=USD&dest=BH
2026-09-15,2026-09-15T05:01:41+00:00,Carnival Cruise Line,Carnival,weekly-full,Carnival Conquest,CQ,BAW,"3-Day The Bahamas from Miami, FL",22267,2027-01-29,2027-02-01,3,Caribbean,"Miami, FL",US,USD,inside,IS,IS,PSV,272.0,544.0,90.6667,rooms.price,,available,soldOut=false,,,https://www.carnival.com/cruisesearch/api/search?pagesize=20&pagenumber=1&numadults=2&sort=fromprice&locality=1&currency=USD&dest=BH
2026-09-15,2026-09-15T05:01:41+00:00,Carnival Cruise Line,Carnival,weekly-full,Carnival Conquest,CQ,BAW,"3-Day The Bahamas from Miami, FL",22267,2027-01-29,2027-02-01,3,Caribbean,"Miami, FL",US,USD,oceanview,OS,OV,PSV,292.0,584.0,97.3333,rooms.price,,available,soldOut=false,,,https://www.carnival.com/cruisesearch/api/search?pagesize=20&pagenumber=1&numadults=2&sort=fromprice&locality=1&currency=USD&dest=BH
2026-09-15,2026-09-15T05:01:41+00:00,Carnival Cruise Line,Carnival,weekly-full,Carnival Conquest,CQ,BAW,"3-Day The Bahamas from Miami, FL",22267,2027-01-29,2027-02-01,3,Caribbean,"Miami, FL",US,USD,suite,SU,GS,OB7,852.0,1704.0,284.0,rooms.price,,available,soldOut=false,,,https://www.carnival.com/cruisesearch/api/search?pagesize=20&pagenumber=1&numadults=2&sort=fromprice&locality=1&currency=USD&dest=BH
2026-09-15,2026-09-15T05:01:41+00:00,Carnival Cruise Line,Carnival,weekly-full,Carnival Glory,GL,BAW,"3-Day The Bahamas from Port Canaveral (Orlando), FL",21828,2027-02-05,2027-02-08,3,Caribbean,"Port Canaveral (Orlando), FL",US,USD,balcony,OB,8A,OB7,501.0,1002.0,167.0,rooms.price,,available,soldOut=false,,,https://www.carnival.com/cruisesearch/api/search?pagesize=20&pagenumber=2&numadults=2&sort=fromprice&locality=1&currency=USD&dest=BH
2026-09-15,2026-09-15T05:01:41+00:00,Carnival Cruise Line,Carnival,weekly-full,Carnival Glory,GL,BAW,"3-Day The Bahamas from Port Canaveral (Orlando), FL",21828,2027-02-05,2027-02-08,3,Caribbean,"Port Canaveral (Orlando), FL",US,USD,inside,IS,4A,OB7,331.0,662.0,110.3333,rooms.price,,available,soldOut=false,,,https://www.carnival.com/cruisesearch/api/search?pagesize=20&pagenumber=2&numadults=2&sort=fromprice&locality=1&currency=USD&dest=BH
2026-09-15,2026-09-15T05:01:41+00:00,Carnival Cruise Line,Carnival,weekly-full,Carnival Glory,GL,BAW,"3-Day The Bahamas from Port Canaveral (Orlando), FL",21828,2027-02-05,2027-02-08,3,Caribbean,"Port Canaveral (Orlando), FL",US,USD,oceanview,OS,6A,OB7,351.0,702.0,117.0,rooms.price,,available,soldOut=false,,,https://www.carnival.com/cruisesearch/api/search?pagesize=20&pagenumber=2&numadults=2&sort=fromprice&locality=1&currency=USD&dest=BH
2026-09-15,2026-09-15T05:01:41+00:00,Carnival Cruise Line,Carnival,weekly-full,Carnival Glory,GL,BAW,"3-Day The Bahamas from Port Canaveral (Orlando), FL",21828,2027-02-05,2027-02-08,3,Caribbean,"Port Canaveral (Orlando), FL",US,USD,suite,SU,OS,OB7,716.0,1432.0,238.6667,rooms.price,,available,soldOut=false,,,https://www.carnival.com/cruisesearch/api/search?pagesize=20&pagenumber=2&numadults=2&sort=fromprice&locality=1&currency=USD&dest=BH
2026-09-15,2026-09-15T05:01:41+00:00,Carnival Cruise Line,Carnival,weekly-full,Carnival Conquest,CQ,BAW,"3-Day The Bahamas from Miami, FL",22271,2027-02-12,2027-02-15,3,Caribbean,"Miami, FL",US,USD,balcony,OB,BL,PSV,602.0,1204.0,200.6667,rooms.price,,available,soldOut=false,,,https://www.carnival.com/cruisesearch/api/search?pagesize=20&pagenumber=1&numadults=2&sort=fromprice&locality=1&currency=USD&dest=BH
2026-09-15,2026-09-15T05:01:41+00:00,Carnival Cruise Line,Carnival,weekly-full,Carnival Conquest,CQ,BAW,"3-Day The Bahamas from Miami, FL",22271,2027-02-12,2027-02-15,3,Caribbean,"Miami, FL",US,USD,inside,IS,4A,OB7,402.0,804.0,134.0,rooms.price,,available,soldOut=false,,,https://www.carnival.com/cruisesearch/api/search?pagesize=20&pagenumber=1&numadults=2&sort=fromprice&locality=1&currency=USD&dest=BH
2026-09-15,2026-09-15T05:01:41+00:00,Carnival Cruise Line,Carnival,weekly-full,Carnival Conquest,CQ,BAW,"3-Day The Bahamas from Miami, FL",22271,2027-02-12,2027-02-15,3,Caribbean,"Miami, FL",US,USD,oceanview,OS,OV,PSV,412.0,824.0,137.3333,rooms.price,,available,soldOut=false,,,https://www.carnival.com/cruisesearch/api/search?pagesize=20&pagenumber=1&numadults=2&sort=fromprice&locality=1&currency=USD&dest=BH
2026-09-15,2026-09-15T05:01:41+00:00,Carnival Cruise Line,Carnival,weekly-full,Carnival Conquest,CQ,BAW,"3-Day The Bahamas from Miami, FL",22271,2027-02-12,2027-02-15,3,Caribbean,"Miami, FL",US,USD,suite,SU,GS,OB7,1172.0,2344.0,390.6667,rooms.price,,available,soldOut=false,,,https://www.carnival.com/cruisesearch/api/search?pagesize=20&pagenumber=1&numadults=2&sort=fromprice&locality=1&currency=USD&dest=BH
2026-09-15,2026-09-15T05:01:41+00:00,Carnival Cruise Line,Carnival,weekly-full,Carnival Conquest,CQ,BAW,"3-Day The Bahamas from Miami, FL",22273,2027-02-19,2027-02-22,3,Caribbean,"Miami, FL",US,USD,balcony,OB,BL,PSV,442.0,884.0,147.3333,rooms.price,,available,soldOut=false,,,https://www.carnival.com/cruisesearch/api/search?pagesize=20&pagenumber=1&numadults=2&sort=fromprice&locality=1&currency=USD&dest=BH
2026-09-15,2026-09-15T05:01:41+00:00,Carnival Cruise Line,Carnival,weekly-full,Carnival Conquest,CQ,BAW,"3-Day The Bahamas from Miami, FL",22273,2027-02-19,2027-02-22,3,Caribbean,"Miami, FL",US,USD,inside,IS,IS,PSV,282.0,564.0,94.0,rooms.price,,available,soldOut=false,,,https://www.carnival.com/cruisesearch/api/search?pagesize=20&pagenumber=1&numadults=2&sort=fromprice&locality=1&currency=USD&dest=BH
2026-09-15,2026-09-15T05:01:41+00:00,Carnival Cruise Line,Carnival,weekly-full,Carnival Conquest,CQ,BAW,"3-Day The Bahamas from Miami, FL",22273,2027-02-19,2027-02-22,3,Caribbean,"Miami, FL",US,USD,oceanview,OS,OV,PSV,322.0,644.0,107.3333,rooms.price,,available,soldOut=false,,,https://www.carnival.com/cruisesearch/api/search?pagesize=20&pagenumber=1&numadults=2&sort=fromprice&locality=1&currency=USD&dest=BH
2026-09-15,2026-09-15T05:01:41+00:00,Carnival Cruise Line,Carnival,weekly-full,Carnival Conquest,CQ,BAW,"3-Day The Bahamas from Miami, FL",22273,2027-02-19,2027-02-22,3,Caribbean,"Miami, FL",US,USD,suite,SU,OS,OB7,742.0,1484.0,247.3333,rooms.price,,available,soldOut=false,,,https://www.carnival.com/cruisesearch/api/search?pagesize=20&pagenumber=1&numadults=2&sort=fromprice&locality=1&currency=USD&dest=BH
2026-09-15,2026-09-15T05:01:41+00:00,Carnival Cruise Line,Carnival,weekly-full,Carnival Conquest,CQ,BAW,"3-Day The Bahamas from Miami, FL",22275,2027-02-26,2027-03-01,3,Caribbean,"Miami, FL",US,USD,balcony,OB,BL,PSV,402.0,804.0,134.0,rooms.price,,available,soldOut=false,,,https://www.carnival.com/cruisesearch/api/search?pagesize=20&pagenumber=1&numadults=2&sort=fromprice&locality=1&currency=USD&dest=BH
2026-09-15,2026-09-15T05:01:41+00:00,Carnival Cruise Line,Carnival,weekly-full,Carnival Glory,GL,BAW,"3-Day The Bahamas from Port Canaveral (Orlando), FL",21834,2027-02-26,2027-03-01,3,Caribbean,"Port Canaveral (Orlando), FL",US,USD,balcony,OB,8A,OB7,501.0,1002.0,167.0,rooms.price,,available,soldOut=false,,,https://www.carnival.com/cruisesearch/api/search?pagesize=20&pagenumber=2&numadults=2&sort=fromprice&locality=1&currency=USD&dest=BH
2026-09-15,2026-09-15T05:01:41+00:00,Carnival Cruise Line,Carnival,weekly-full,Carnival Conquest,CQ,BAW,"3-Day The Bahamas from Miami, FL",22275,2027-02-26,2027-03-01,3,Caribbean,"Miami, FL",US,USD,inside,IS,IS,PSV,272.0,544.0,90.6667,rooms.price,,available,soldOut=false,,,https://www.carnival.com/cruisesearch/api/search?pagesize=20&pagenumber=1&numadults=2&sort=fromprice&locality=1&currency=USD&dest=BH
2026-09-15,2026-09-15T05:01:41+00:00,Carnival Cruise Line,Carnival,weekly-full,Carnival Glory,GL,BAW,"3-Day The Bahamas from Port Canaveral (Orlando), FL",21834,2027-02-26,2027-03-01,3,Caribbean,"Port Canaveral (Orlando), FL",US,USD,inside,IS,1A,OB7,306.0,612.0,102.0,rooms.price,,available,soldOut=false,,,https://www.carnival.com/cruisesearch/api/search?pagesize=20&pagenumber=2&numadults=2&sort=fromprice&locality=1&currency=USD&dest=BH
2026-09-15,2026-09-15T05:01:41+00:00,Carnival Cruise Line,Carnival,weekly-full,Carnival Conquest,CQ,BAW,"3-Day The Bahamas from Miami, FL",22275,2027-02-26,2027-03-01,3,Caribbean,"Miami, FL",US,USD,oceanview,OS,OV,PSV,312.0,624.0,104.0,rooms.price,,available,soldOut=false,,,https://www.carnival.com/cruisesearch/api/search?pagesize=20&pagenumber=1&numadults=2&sort=fromprice&locality=1&currency=USD&dest=BH
2026-09-15,2026-09-15T05:01:41+00:00,Carnival Cruise Line,Carnival,weekly-full,Carnival Glory,GL,BAW,"3-Day The Bahamas from Port Canaveral (Orlando), FL",21834,2027-02-26,2027-03-01,3,Caribbean,"Port Canaveral (Orlando), FL",US,USD,oceanview,OS,6A,OB7,381.0,762.0,127.0,rooms.price,,available,soldOut=false,,,https://www.carnival.com/cruisesearch/api/search?pagesize=20&pagenumber=2&numadults=2&sort=fromprice&locality=1&currency=USD&dest=BH
2026-09-15,2026-09-15T05:01:41+00:00,Carnival Cruise Line,Carnival,weekly-full,Carnival Conquest,CQ,BAW,"3-Day The Bahamas from Miami, FL",22275,2027-02-26,2027-03-01,3,Caribbean,"Miami, FL",US,USD,suite,SU,OS,OB7,612.0,1224.0,204.0,rooms.price,,available,soldOut=false,,,https://www.carnival.com/cruisesearch/api/search?pagesize=20&pagenumber=1&numadults=2&sort=fromprice&locality=1&currency=USD&dest=BH
